year,indicator,channel_code,mapped_name,share
2015,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0006660101802479991
2015,multilateral_purpose_spending_shares,,,0.0045442553065445195
2015,multilateral_purpose_spending_shares,41114,united nations development programme,0.0001922460498039151
2015,multilateral_purpose_spending_shares,41305,united nations,0.00034549013216593965
2015,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,0.0015249910816558998
2015,multilateral_purpose_spending_shares,41317,green climate fund,0.0
2015,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0006135597919622861
2015,multilateral_purpose_spending_shares,42004,european investment bank,0.0012759319255330663
2015,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0034295914184402244
2015,multilateral_purpose_spending_shares,44002,international development association,0.0028062701516817818
2015,multilateral_purpose_spending_shares,46000,regional development bank,0.007816452220114789
2015,multilateral_purpose_spending_shares,46003,african development fund,0.002128399670147537
2015,multilateral_purpose_spending_shares,46004,asian development bank,0.010262070874563616
2015,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2015,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.012674876921815435
2015,multilateral_purpose_spending_shares,47111,adaptation fund,0.14399541563484702
2015,multilateral_purpose_spending_shares,47128,nordic development fund,0.007656132596273476
2015,multilateral_purpose_spending_shares,47134,clean technology fund,6.854701595045875e-05
2015,multilateral_purpose_spending_shares,47135,strategic climate fund,0.021450194935534704
2015,multilateral_purpose_spending_shares,47142,opec fund for international development,0.011685153648957515
2015,multilateral_purpose_spending_shares,,,0.0009132472172211694
2015,multilateral_purpose_spending_shares,41114,united nations development programme,0.000421396257276305
2015,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.003964227597464114
2015,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.010132076177719013
2015,multilateral_purpose_spending_shares,42004,european investment bank,0.002268888455725051
2015,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.01019053386768611
2015,multilateral_purpose_spending_shares,44002,international development association,0.008238074718535314
2015,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2015,multilateral_purpose_spending_shares,46002,african development bank,0.002035514601556817
2015,multilateral_purpose_spending_shares,46003,african development fund,0.03388058480003985
2015,multilateral_purpose_spending_shares,46004,asian development bank,0.0001680965254618662
2015,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2015,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.043945755704025716
2015,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,0.03879582843462276
2015,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.005556279224600643
2015,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2015,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.0008680917641291666
2015,multilateral_purpose_spending_shares,47128,nordic development fund,0.00021750087327746513
2015,multilateral_purpose_spending_shares,47135,strategic climate fund,0.028954243816157767
2015,multilateral_purpose_spending_shares,47136,global green growth institute,0.013607310199099476
2015,multilateral_purpose_spending_shares,47142,opec fund for international development,0.006464120665377875
2015,multilateral_purpose_spending_shares,,,0.09639997480112832
2015,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.0026619449367183538
2015,multilateral_purpose_spending_shares,41305,united nations,0.002379294620603309
2015,multilateral_purpose_spending_shares,41317,green climate fund,0.0
2015,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0014332715477537296
2015,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.012088972787269704
2015,multilateral_purpose_spending_shares,44002,international development association,0.02045333909751732
2015,multilateral_purpose_spending_shares,46002,african development bank,5.790397760295687e-05
2015,multilateral_purpose_spending_shares,46003,african development fund,0.0007935234550984624
2015,multilateral_purpose_spending_shares,46004,asian development bank,0.0
2015,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2015,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0058788786157327536
2015,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,0.0005039397563234541
2015,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2015,multilateral_purpose_spending_shares,47130,global environment facility special climate change fund,0.0
2015,multilateral_purpose_spending_shares,47142,opec fund for international development,0.00622300206371738
2015,multilateral_purpose_spending_shares,,,0.010436736438418883
2015,multilateral_purpose_spending_shares,41114,united nations development programme,0.0001735221110072994
2015,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,0.0011812125986090023
2015,multilateral_purpose_spending_shares,41317,green climate fund,0.0
2015,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0017800632438447694
2015,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.019167608235809517
2015,multilateral_purpose_spending_shares,44002,international development association,0.01023912379974758
2015,multilateral_purpose_spending_shares,46000,regional development bank,0.0028061153479258
